First_pokemon,Second_pokemon,Winner,First_win
560,268,560,True
134,537,134,True
644,408,408,False
584,191,191,False
323,206,206,False
71,744,71,True
666,155,155,False
314,516,314,True
2,606,606,False
646,52,646,True
80,462,80,True
107,133,133,False
73,55,55,False
126,180,126,True
110,561,110,True
409,650,409,True
62,82,62,True
547,282,547,True
558,152,152,False
137,445,137,True
406,43,406,True
529,648,648,False
509,287,287,False
727,420,727,True
753,278,278,False
174,795,795,False
410,784,410,True
1,558,558,False
344,587,344,True
653,461,461,False
84,242,84,True
314,251,314,True
743,265,265,False
181,704,704,False
22,606,606,False
253,685,685,False
157,239,157,True
176,483,483,False
200,523,523,False
749,624,624,False
445,110,110,False
761,493,493,False
649,274,649,True
297,502,502,False
622,518,518,False
541,316,316,False
549,61,549,True
135,665,135,True
89,694,694,False
457,324,324,False
386,68,68,False
553,372,553,True
592,724,724,False
202,234,234,False
587,294,587,True
527,571,527,True
330,667,330,True
95,775,95,True
486,191,191,False
434,291,291,False
406,319,319,False
268,60,268,True
533,486,533,True
656,536,536,False
608,80,608,True
784,216,216,False
142,641,142,True
364,797,797,False
592,390,390,False
643,32,32,False
205,285,205,True
695,38,38,False
118,603,603,False
493,380,493,True
383,112,383,True
441,722,441,True
48,757,48,True
319,428,428,False
784,448,448,False
412,168,168,False
562,395,562,True
571,492,571,True
561,201,561,True
39,461,39,True
343,670,343,True
118,741,741,False
143,324,143,True
98,264,264,False
795,395,795,True
225,87,87,False
94,104,104,False
53,578,53,True
729,452,729,True
777,165,165,False
745,340,340,False
378,353,353,False
387,631,631,False
284,65,65,False
121,685,685,False
428,294,428,True
196,785,785,False
379,127,127,False
599,19,19,False
210,462,462,False
28,609,28,True
390,290,390,True
714,602,714,True
114,31,114,True
120,393,393,False
500,586,500,True
195,81,195,True
64,639,64,True
651,301,651,True
334,213,213,False
380,8,8,False
566,395,566,True
581,554,554,False
682,555,682,True
219,679,679,False
584,720,720,False
593,49,593,True
604,748,748,False
96,391,391,False
328,45,45,False
687,754,687,True
82,188,82,True
455,390,455,True
708,260,708,True
107,591,591,False
469,13,469,True
284,661,284,True
422,537,422,True
542,523,542,True
259,210,259,True
331,770,770,False
377,492,377,True
265,100,265,True
59,478,59,True
717,53,717,True
128,569,569,False
614,661,614,True
29,436,436,False
715,617,715,True
255,431,431,False
134,606,606,False
154,71,154,True
142,730,142,True
250,276,276,False
49,609,609,False
524,531,531,False
308,539,539,False
263,409,263,True
274,130,274,True
461,422,422,False
114,696,696,False
539,638,539,True
230,621,230,True
733,27,27,False
469,237,469,True
195,344,344,False
272,503,272,True
62,442,62,True
292,407,407,False
473,151,473,True
429,232,429,True
205,523,205,True
384,799,799,False
656,220,656,True
745,481,481,False
625,446,446,False
389,564,564,False
380,438,438,False
760,700,700,False
621,409,409,False
772,84,772,True
376,776,776,False
529,388,388,False
593,254,254,False
747,239,747,True
421,743,421,True
108,449,108,True
34,356,34,True
690,271,271,False
511,490,490,False
494,153,494,True
176,366,366,False
610,736,610,True
363,96,363,True
581,787,787,False
375,735,735,False
675,489,675,True
182,523,523,False
713,754,754,False
547,142,547,True
745,181,745,True
150,135,135,False
557,176,557,True
334,255,334,True
65,383,65,True
194,780,780,False
788,774,788,True
386,481,481,False
324,659,659,False
499,542,499,True
318,421,421,False
88,384,384,False
56,233,233,False
554,523,554,True
178,254,254,False
191,495,191,True
318,658,658,False
779,471,471,False
58,88,88,False
316,377,316,True
120,199,199,False
297,511,511,False
505,293,505,True
256,719,719,False
515,526,526,False
759,344,344,False
415,489,415,True
228,6,228,True
487,668,668,False
763,13,13,False
343,246,343,True
288,521,288,True
141,162,141,True
755,683,755,True
625,523,523,False
107,507,507,False
491,658,658,False
396,340,340,False
509,798,798,False
487,442,487,True
531,613,531,True
721,463,463,False
716,269,269,False
391,397,397,False
705,137,705,True
746,50,746,True
626,622,622,False
698,151,698,True
497,700,700,False
634,714,714,False
126,565,565,False
427,38,427,True
576,44,576,True
71,774,71,True
526,701,701,False
499,531,499,True
595,564,595,True
670,493,493,False
17,739,739,False
339,80,339,True
465,230,465,True
185,198,185,True
185,57,57,False
388,594,388,True
736,432,432,False
665,258,258,False
368,272,272,False
468,172,172,False
510,228,228,False
346,94,94,False
523,351,523,True
608,800,608,True
130,171,130,True
538,668,538,True
133,628,133,True
578,622,622,False
760,581,581,False
260,531,531,False
793,124,793,True
127,415,127,True
99,176,99,True
166,145,166,True
615,331,615,True
28,327,28,True
558,443,443,False
160,389,160,True
581,323,581,True
125,136,125,True
667,760,760,False
257,210,257,True
558,292,558,True
715,687,715,True
476,396,476,True
452,451,451,False
694,258,694,True
154,159,154,True
242,672,242,True
752,148,148,False
409,29,409,True
653,465,653,True
164,500,164,True
207,718,718,False
362,357,362,True
423,548,423,True
108,771,108,True
195,218,195,True
339,148,339,True
402,638,638,False
23,631,23,True
328,401,401,False
775,241,775,True
232,664,232,True
369,703,703,False
74,541,541,False
429,403,429,True
751,465,465,False
486,545,545,False
39,205,205,False
437,603,603,False
506,187,187,False
602,141,141,False
768,374,768,True
789,704,704,False
114,243,243,False
537,17,537,True
283,757,283,True
114,149,114,True
364,547,547,False
260,658,658,False
797,354,797,True
478,320,320,False
248,530,248,True
571,176,571,True
794,234,234,False
632,186,186,False
372,47,47,False
546,253,253,False
738,430,430,False
560,290,560,True
312,310,310,False
238,755,755,False
465,85,85,False
671,723,671,True
633,245,633,True
97,784,97,True
381,499,499,False
163,621,621,False
246,426,426,False
4,515,4,True
284,360,284,True
645,343,343,False
124,364,124,True
175,615,175,True
239,284,284,False
179,602,179,True
200,614,614,False
471,383,383,False
371,656,371,True
312,255,312,True
282,52,282,True
404,67,67,False
121,730,121,True
290,535,535,False
422,243,422,True
616,626,616,True
691,660,660,False
152,643,643,False
209,253,209,True
229,544,544,False
181,126,181,True
76,691,691,False
426,114,426,True
88,766,766,False
189,320,320,False
597,735,735,False
773,470,773,True
598,412,598,True
189,113,113,False
545,482,545,True
269,765,269,True
553,665,553,True
125,566,125,True
627,32,32,False
55,507,55,True
299,110,110,False
660,101,660,True
108,564,108,True
487,772,772,False
423,797,797,False
117,472,472,False
399,776,776,False
123,361,361,False
506,203,203,False
373,473,473,False
85,715,715,False
299,339,339,False
201,9,9,False
444,65,444,True
626,641,641,False
645,667,645,True
624,76,76,False
493,258,493,True
101,400,101,True
351,54,351,True
496,478,478,False
111,796,796,False
380,687,380,True
201,91,91,False
244,760,244,True
786,76,786,True
39,244,244,False
176,323,323,False
170,231,170,True
531,22,531,True
732,408,732,True
343,181,181,False
589,174,589,True
72,398,72,True
460,180,180,False
315,471,315,True
241,215,241,True
81,301,301,False
740,346,740,True
292,625,625,False
259,384,259,True
330,511,511,False
796,585,796,True
152,732,732,False
357,447,357,True
769,79,79,False
765,777,777,False
202,123,202,True
408,30,30,False
472,292,472,True
730,410,410,False
246,745,745,False
776,266,776,True
256,768,768,False
169,500,169,True
524,563,524,True
785,766,766,False
400,34,34,False
284,202,202,False
772,271,772,True
228,728,228,True
650,345,345,False
718,380,718,True
30,204,204,False
402,700,700,False
563,653,563,True
770,336,336,False
320,361,361,False
252,741,741,False
197,92,92,False
123,191,123,True
649,729,649,True
453,736,453,True
611,536,611,True
7,150,7,True
600,673,600,True
574,794,574,True
485,243,243,False
63,739,63,True
759,304,759,True
453,568,453,True
410,736,410,True
167,773,773,False
496,383,496,True
244,99,244,True
61,116,61,True
671,9,9,False
60,280,280,False
448,319,448,True
427,280,427,True
610,706,706,False
263,355,263,True
407,461,407,True
687,621,687,True
753,378,378,False
198,477,477,False
493,763,493,True
82,474,474,False
604,537,537,False
476,673,476,True
95,731,731,False
170,143,170,True
386,533,533,False
434,241,434,True
745,294,745,True
733,738,738,False
578,547,547,False
186,319,186,True
397,10,397,True
408,475,475,False
9,375,9,True
605,446,446,False
738,333,333,False
222,8,8,False
562,225,562,True
251,459,251,True
309,355,309,True
231,249,249,False
348,608,608,False
598,486,598,True
45,661,661,False
136,232,136,True
637,203,637,True
628,63,63,False
146,194,146,True
307,414,414,False
271,752,271,True
287,781,781,False
519,139,139,False
28,636,28,True
643,586,643,True
108,777,777,False
223,578,223,True
679,727,679,True
299,289,299,True
487,160,160,False
318,270,270,False
53,488,53,True
757,376,376,False
129,320,320,False
202,198,202,True
426,28,28,False
330,218,330,True
428,508,428,True
331,323,331,True
733,503,503,False
469,765,469,True
70,132,70,True
418,198,418,True
111,753,111,True
104,266,104,True
512,21,512,True
466,135,135,False
685,287,287,False
272,295,272,True
384,471,384,True
111,249,249,False
189,515,515,False
438,366,438,True
225,332,332,False
728,37,37,False
154,176,154,True
15,543,543,False
775,243,243,False
275,169,275,True
493,420,420,False
744,721,721,False
542,270,270,False
690,540,540,False
413,79,79,False
343,756,343,True
554,346,554,True
554,710,554,True
784,661,784,True
50,375,375,False
506,470,506,True
345,546,546,False
536,187,536,True
21,490,490,False
410,784,410,True
393,730,393,True
482,569,569,False
800,53,800,True
247,56,56,False
293,241,293,True
344,488,344,True
132,135,135,False
298,692,692,False
391,551,551,False
382,726,726,False
120,194,120,True
47,282,47,True
366,324,366,True
507,780,507,True
109,599,599,False
588,139,588,True
703,242,703,True
171,621,171,True
57,158,57,True
656,111,656,True
667,625,625,False
658,313,658,True
30,698,30,True
1,161,161,False
297,147,147,False
696,248,248,False
128,437,437,False
638,550,550,False
632,486,632,True
153,87,153,True
392,764,392,True
119,17,119,True
252,117,252,True
505,238,505,True
691,102,102,False
320,587,587,False
592,374,592,True
234,696,234,True
581,738,581,True
697,21,697,True
291,767,291,True
85,79,85,True
472,424,472,True
747,658,658,False
163,769,163,True
57,392,57,True
735,356,356,False
645,495,495,False
138,753,138,True
345,320,320,False
84,438,438,False
118,127,127,False
739,127,127,False
73,334,334,False
388,737,737,False
282,648,648,False
191,75,75,False
502,158,158,False
374,162,162,False
279,118,279,True
71,11,71,True
145,324,145,True
186,521,521,False
780,340,340,False
309,603,603,False
150,773,773,False
606,6,606,True
398,670,398,True
290,327,327,False
177,552,552,False
48,730,48,True
221,585,221,True
421,642,421,True
57,464,57,True
758,392,758,True
178,725,725,False
358,267,358,True
193,474,193,True
249,60,249,True
130,177,177,False
658,176,658,True
760,776,760,True
449,582,582,False
227,168,168,False
495,6,495,True
793,526,793,True
332,669,332,True
622,40,40,False
564,378,564,True
670,772,670,True
110,623,110,True
693,773,773,False
719,252,252,False
23,48,23,True
21,649,649,False
432,48,432,True
784,211,784,True
163,54,163,True
370,546,546,False
163,565,163,True
123,164,164,False
6,143,6,True
409,267,409,True
525,93,93,False
462,205,205,False
623,176,623,True
536,190,536,True
154,610,154,True
570,113,570,True
335,64,64,False
564,493,493,False
303,626,626,False
55,365,55,True
613,219,613,True
583,606,583,True
181,350,350,False
122,640,640,False
161,459,161,True
295,332,295,True
200,210,200,True
140,155,155,False
210,385,385,False
498,506,498,True
451,10,451,True
280,641,280,True
716,185,716,True
335,699,699,False
3,324,3,True
96,644,644,False
376,410,410,False
249,718,249,True
273,525,525,False
331,165,165,False
688,233,233,False
595,570,595,True
182,374,374,False
529,283,283,False
128,459,128,True
420,464,420,True
558,325,325,False
595,710,710,False
785,413,785,True
555,582,582,False
762,388,388,False
577,798,798,False
739,146,146,False
164,105,164,True
37,282,37,True
394,60,394,True
456,473,473,False
137,339,339,False
222,350,350,False
154,21,154,True
363,308,308,False
361,626,361,True
730,668,730,True
10,598,598,False
377,594,377,True
791,689,689,False
55,700,700,False
582,456,582,True
104,349,349,False
634,388,388,False
403,694,694,False
101,715,715,False
428,169,428,True
779,150,779,True
547,1,547,True
656,549,549,False
321,250,250,False
745,290,745,True
412,39,39,False
398,275,275,False
363,111,111,False
450,31,31,False
153,395,153,True
793,325,793,True
367,268,367,True
125,381,125,True
475,687,475,True
358,47,358,True
181,373,181,True
584,113,113,False
681,240,681,True
410,607,410,True
582,27,582,True
207,443,443,False
758,669,758,True
658,129,658,True
397,355,355,False
557,773,557,True
406,146,406,True
396,559,559,False
83,526,526,False
680,453,453,False
13,277,13,True
643,390,643,True
638,202,202,False
92,327,92,True
250,643,643,False
492,73,492,True
621,203,203,False
127,114,127,True
238,268,268,False
397,63,63,False
628,792,792,False
163,410,163,True
125,243,125,True
428,363,428,True
348,303,303,False
429,508,429,True
388,282,388,True
257,302,302,False
524,759,524,True
121,630,121,True
677,441,677,True
425,406,406,False
102,598,102,True
755,70,70,False
347,405,405,False
721,351,721,True
711,469,711,True
27,206,206,False
590,171,590,True
141,529,141,True
525,16,16,False
623,108,623,True
797,352,797,True
695,730,730,False
137,525,137,True
389,109,109,False
743,466,466,False
785,666,785,True
106,580,106,True
393,623,393,True
29,527,527,False
397,535,535,False
460,32,32,False
607,5,607,True
525,512,525,True
490,400,490,True
83,615,615,False
158,301,301,False
14,75,75,False
460,200,200,False
471,82,471,True
627,255,627,True
480,361,480,True
557,656,557,True
741,291,291,False
170,262,170,True
394,386,394,True
441,511,511,False
292,163,163,False
204,661,204,True
337,75,337,True
591,334,334,False
718,698,718,True
669,679,679,False
24,68,24,True
715,630,715,True
668,147,147,False
752,249,249,False
43,756,756,False
328,285,285,False
717,721,717,True
427,567,427,True
186,722,186,True
687,86,687,True
685,707,707,False
186,386,186,True
303,667,303,True
132,42,132,True
464,234,234,False
185,153,153,False
790,482,790,True
227,551,551,False
138,460,138,True
241,172,172,False
672,395,672,True
439,595,595,False
623,299,623,True
324,520,520,False
511,630,630,False
141,455,141,True
703,208,703,True
370,247,370,True
686,438,438,False
283,276,276,False
267,579,579,False
540,474,540,True
258,100,100,False
735,800,735,True
702,766,766,False
307,650,307,True
260,404,260,True
262,360,360,False
289,173,173,False
193,651,651,False
8,248,8,True
5,506,5,True
740,278,740,True
39,609,39,True
470,422,422,False
524,8,8,False
699,18,699,True
515,798,798,False
530,792,792,False
761,122,761,True
498,245,498,True
108,690,690,False
509,777,777,False
494,422,494,True
749,788,788,False
340,380,340,True
169,643,643,False
550,716,550,True
731,738,731,True
646,54,646,True
661,23,23,False
256,215,256,True
669,32,32,False
670,273,273,False
478,740,478,True
487,326,487,True
313,295,313,True
481,724,481,True
224,394,394,False
291,256,291,True
741,325,741,True
346,119,119,False
392,80,80,False
454,732,454,True
648,701,701,False
476,745,476,True
317,370,370,False
750,542,542,False
225,785,785,False
123,292,123,True
7,362,362,False
766,518,766,True
317,164,317,True
761,506,506,False
112,623,623,False
639,73,73,False
539,525,525,False
583,597,583,True
230,168,230,True
263,77,263,True
581,539,581,True
753,202,202,False
483,248,248,False
723,184,184,False
189,16,16,False
399,594,594,False
161,398,398,False
381,277,277,False
506,394,394,False
525,562,525,True
148,440,148,True
754,82,82,False
428,190,428,True
592,344,344,False
25,568,568,False
532,670,532,True
233,775,233,True
266,746,746,False
261,696,261,True
257,169,169,False
741,194,741,True
546,491,546,True
513,387,513,True
79,141,141,False
651,445,445,False
166,157,166,True
757,138,138,False
717,725,717,True
217,719,217,True
508,314,314,False
6,227,6,True
462,208,462,True
259,755,259,True
273,137,137,False
652,799,799,False
396,435,435,False
757,528,757,True
457,372,372,False
595,787,787,False
462,788,462,True
422,403,422,True
437,439,437,True
689,193,193,False
204,31,31,False
698,9,9,False
23,536,23,True
326,14,326,True
279,224,279,True
357,557,557,False
54,63,63,False
323,749,749,False
543,267,543,True
434,209,209,False
177,386,386,False
102,416,102,True
483,61,61,False
534,341,341,False
437,345,437,True
694,50,694,True
567,272,272,False
731,356,731,True
581,645,581,True
593,171,171,False
511,754,511,True
489,761,761,False
361,38,361,True
165,566,165,True
192,527,527,False
399,197,197,False
71,785,71,True
47,583,583,False
500,77,77,False
505,27,505,True
693,347,693,True
701,583,583,False
395,320,320,False
566,423,423,False
573,23,23,False
157,620,157,True
746,193,193,False
63,692,63,True
246,716,716,False
224,126,126,False
119,251,119,True
372,717,717,False
631,15,631,True
497,325,497,True
491,565,565,False
690,328,690,True
658,228,658,True
220,328,328,False
793,733,793,True
565,411,565,True
298,133,133,False
106,110,110,False
13,21,13,True
587,440,587,True
699,691,699,True
14,688,688,False
262,369,369,False
142,706,706,False
362,484,362,True
633,337,633,True
735,506,735,True
286,615,286,True
364,1,364,True
648,427,427,False
20,583,20,True
317,350,350,False
800,105,800,True
363,293,293,False
292,268,268,False
475,492,475,True
30,174,30,True
452,677,677,False
573,370,370,False
726,95,726,True
304,553,553,False
245,49,245,True
231,232,232,False
458,228,228,False
432,718,432,True
251,435,435,False
585,403,403,False
343,267,343,True
642,418,418,False
40,492,40,True
490,544,544,False
780,338,338,False
629,416,629,True
40,103,103,False
656,502,502,False
342,765,342,True
261,342,261,True
239,37,37,False
296,314,314,False
187,799,799,False
620,495,495,False
83,464,464,False
503,293,503,True
800,198,800,True
391,115,115,False
698,639,698,True
517,242,242,False
338,218,338,True
197,61,61,False
791,703,703,False
625,81,625,True
109,486,486,False
664,254,254,False
752,40,40,False
507,232,232,False
27,699,699,False
380,101,101,False
308,50,308,True
91,63,63,False
692,736,692,True
664,457,664,True
123,169,169,False
196,368,368,False
55,227,227,False
181,662,181,True
397,52,397,True
124,238,124,True
530,74,74,False
252,339,252,True
593,686,686,False
776,779,776,True
716,594,716,True
572,680,572,True
609,383,383,False
115,70,70,False
571,581,581,False
323,209,209,False
793,548,793,True
477,359,477,True
451,226,451,True
235,344,344,False
197,714,714,False
374,632,632,False
142,462,142,True
373,705,705,False
38,680,38,True
740,401,740,True
668,373,373,False
331,593,593,False
685,25,25,False
745,384,745,True
99,524,524,False
61,627,627,False
481,102,102,False
71,743,71,True
443,108,443,True
475,10,475,True
83,296,296,False
684,245,245,False
325,312,325,True
244,394,394,False
194,229,229,False
504,626,504,True
475,340,340,False
586,280,280,False
799,187,799,True
43,96,96,False
690,399,690,True
63,725,63,True
571,554,554,False
575,762,575,True
272,494,494,False
417,583,583,False
529,505,505,False
152,615,152,True
50,467,467,False
31,292,31,True
230,397,397,False
689,487,689,True
296,397,397,False
445,770,770,False
473,125,125,False
233,755,233,True
688,140,688,True
799,399,799,True
82,272,272,False
680,483,680,True
362,303,362,True
431,788,431,True
572,2,572,True
587,483,483,False
676,432,432,False
95,577,95,True
168,372,372,False
16,353,16,True
615,171,171,False
49,37,37,False
667,345,345,False
342,612,612,False
627,102,627,True
181,376,181,True
673,569,673,True
543,405,543,True
97,330,330,False
160,788,788,False
666,565,565,False
694,490,694,True
129,103,103,False
520,140,140,False
799,347,799,True
364,564,364,True
585,121,121,False
87,744,744,False
420,676,420,True
329,306,306,False
23,620,23,True
560,147,560,True
134,551,551,False
117,135,135,False
331,56,331,True
51,44,44,False
662,760,760,False
509,318,509,True
453,415,453,True
228,71,71,False
337,674,337,True
796,717,717,False
441,362,362,False
633,190,633,True
52,698,698,False
791,279,279,False
559,503,503,False
662,182,662,True
489,687,687,False
347,268,268,False
259,421,421,False
108,301,301,False
792,715,792,True
484,512,484,True
468,447,468,True
32,24,24,False
560,575,560,True
566,426,426,False
610,407,610,True
668,453,453,False
56,481,481,False
422,496,422,True
544,2,544,True
39,341,341,False
268,84,84,False
71,722,71,True
596,755,596,True
617,106,106,False
438,388,438,True
15,118,118,False
761,510,510,False
540,346,540,True
351,251,351,True
94,395,94,True
565,367,367,False
68,131,131,False
201,689,689,False
240,380,380,False
561,172,172,False
202,349,349,False
56,481,481,False
77,93,93,False
284,217,284,True
796,206,206,False
637,416,637,True
19,515,19,True
563,256,563,True
209,246,209,True
8,621,8,True
421,413,421,True
374,690,690,False
261,190,261,True
706,458,706,True
270,140,270,True
4,774,4,True
582,351,582,True
584,167,167,False
531,284,531,True
140,36,36,False
361,248,248,False
482,275,275,False
778,752,778,True
242,506,242,True
639,677,677,False
787,770,787,True
570,321,570,True
528,168,528,True
367,116,367,True
530,785,785,False
402,639,402,True
748,564,748,True
551,671,551,True
240,148,148,False
370,409,409,False
218,214,214,False
121,718,718,False
87,330,330,False
132,616,616,False
255,160,255,True
72,197,197,False
64,5,5,False
608,708,608,True
521,793,793,False
148,775,148,True
210,448,448,False
517,725,725,False
270,700,270,True
532,16,532,True
683,260,260,False
791,482,791,True
723,355,355,False
363,555,555,False
181,608,608,False
452,741,452,True
56,539,56,True
500,242,242,False
200,532,532,False
456,364,364,False
326,535,535,False
685,709,709,False
621,231,621,True
486,650,650,False
511,531,531,False
650,222,650,True
164,282,164,True
139,345,139,True
68,259,259,False
542,319,542,True
104,227,104,True
146,770,146,True
215,738,738,False
108,637,108,True
638,23,23,False
689,85,85,False
685,485,685,True
440,268,268,False
790,150,150,False
459,577,459,True
366,161,366,True
387,176,176,False
534,313,313,False
402,498,498,False
454,146,146,False
203,193,193,False
115,678,115,True
441,779,441,True
192,310,192,True
303,417,303,True
495,237,495,True
451,208,451,True
702,611,702,True
172,788,172,True
430,785,430,True
399,704,704,False
636,95,95,False
540,436,540,True
571,710,710,False
740,13,13,False
19,612,19,True
200,461,200,True
520,542,542,False
737,675,737,True
795,332,795,True
71,565,71,True
609,576,576,False
341,690,341,True
345,776,345,True
241,127,127,False
634,13,13,False
118,285,285,False
345,596,345,True
464,629,629,False
486,104,486,True
783,518,518,False
494,274,494,True
197,156,197,True
312,609,609,False
432,125,432,True
56,87,87,False
319,52,319,True
405,278,405,True
590,639,590,True
631,796,631,True
214,700,700,False
540,59,59,False
77,299,299,False
319,102,102,False
362,13,362,True
241,134,134,False
751,161,161,False
382,603,603,False
616,470,616,True
660,196,660,True
689,93,93,False
202,377,377,False
260,26,26,False
730,539,539,False
325,328,328,False
288,248,288,True
729,441,729,True
2,442,442,False
396,281,396,True
230,493,493,False
55,17,55,True
625,349,349,False
480,164,164,False
100,291,100,True
347,29,29,False
764,320,320,False
58,301,301,False
512,637,512,True
366,516,516,False
561,493,493,False
677,30,677,True
279,170,279,True
582,420,420,False
691,54,691,True
356,286,286,False
238,755,755,False
589,730,589,True
305,192,192,False
231,675,675,False
266,288,288,False
135,313,135,True
140,208,208,False
177,718,718,False
222,237,222,True
122,559,559,False
380,217,380,True
129,793,793,False
492,295,295,False
129,174,129,True
133,433,133,True
276,111,276,True
99,464,99,True
98,396,396,False
111,690,690,False
347,150,347,True
154,362,154,True
220,344,344,False
751,501,501,False
537,184,184,False
408,776,776,False
23,112,23,True
173,243,243,False
11,102,102,False
141,272,272,False
304,259,259,False
349,416,349,True
225,601,601,False
726,50,726,True
795,602,795,True
31,544,544,False
662,228,228,False
483,324,483,True
390,334,334,False
17,626,626,False
197,63,63,False
273,180,273,True
456,262,262,False
141,795,141,True
444,291,444,True
624,188,624,True
709,349,709,True
117,228,228,False
670,62,62,False
168,534,534,False
452,781,452,True
643,770,643,True
120,79,120,True
47,533,533,False
131,408,131,True
280,1,280,True
727,651,727,True
139,758,139,True
396,445,396,True
640,188,640,True
336,356,336,True
762,338,338,False
67,461,67,True
560,649,649,False
157,210,157,True
11,405,11,True
30,661,661,False
319,722,722,False
369,627,369,True
73,176,73,True
270,431,270,True
638,631,631,False
264,316,316,False
387,522,522,False
478,610,478,True
623,564,623,True
727,386,727,True
410,672,410,True
292,495,495,False
135,484,135,True
640,28,28,False
778,186,778,True
772,678,772,True
56,696,56,True
724,157,724,True
616,591,616,True
722,155,155,False
433,327,327,False
408,585,408,True
699,493,699,True
323,425,425,False
759,659,759,True
450,265,265,False
181,134,134,False
519,128,519,True
124,438,438,False
79,43,79,True
406,143,406,True
693,551,551,False
593,256,256,False
414,462,414,True
190,249,249,False
515,139,139,False
548,420,420,False
711,546,711,True
351,16,16,False
397,647,397,True
25,638,25,True
645,540,540,False
393,772,772,False
756,716,716,False
201,799,799,False
273,727,727,False
6,360,360,False
773,7,773,True
215,692,692,False
710,241,710,True
160,108,108,False
132,778,132,True
235,177,177,False
193,330,193,True
518,669,518,True
24,457,24,True
520,63,63,False
267,569,569,False
758,207,758,True
553,304,553,True
4,17,4,True
623,120,120,False
169,118,169,True
529,355,529,True
360,290,290,False
591,138,138,False
450,527,527,False
310,620,620,False
371,377,377,False
513,126,513,True
279,520,520,False
113,41,41,False
710,355,710,True
614,154,154,False
360,731,360,True
711,97,711,True
65,267,65,True
207,280,280,False
645,414,414,False
299,76,299,True
474,407,474,True
9,252,9,True
439,174,174,False
230,667,230,True
722,487,487,False
455,106,106,False
645,28,28,False
293,541,541,False
43,161,161,False
75,149,75,True
728,305,728,True
524,373,524,True
246,529,246,True
491,370,491,True
707,558,707,True
481,81,481,True
117,609,609,False
20,48,20,True
26,641,26,True
231,318,318,False
377,690,690,False
631,285,631,True
433,27,27,False
546,85,85,False
574,29,574,True
646,619,646,True
81,690,690,False
445,798,798,False
627,481,627,True
201,314,314,False
101,409,409,False
445,686,686,False
64,696,64,True
47,22,22,False
366,694,694,False
725,178,725,True
401,181,181,False
151,662,151,True
474,461,474,True
558,733,558,True
169,636,169,True
288,601,288,True
530,37,37,False
101,671,101,True
603,601,603,True
797,547,797,True
797,759,797,True
505,744,505,True
557,356,356,False
763,99,99,False
694,614,694,True
772,468,772,True
642,549,549,False
331,469,331,True
55,6,55,True
562,71,71,False
471,590,590,False
304,171,171,False
401,186,186,False
341,328,328,False
416,706,706,False
743,379,379,False
77,581,581,False
197,275,275,False
573,697,697,False
713,743,713,True
609,68,68,False
129,31,31,False
215,335,215,True
527,110,527,True
635,604,635,True
715,704,704,False
755,491,755,True
727,437,727,True
596,125,125,False
495,663,495,True
114,72,72,False
396,278,278,False
1,706,706,False
653,96,653,True
689,747,747,False
284,568,568,False
527,10,527,True
687,429,687,True
645,226,645,True
513,634,513,True
368,482,368,True
582,577,582,True
9,496,9,True
615,631,631,False
471,582,582,False
623,190,623,True
645,352,352,False
760,234,234,False
173,696,696,False
773,726,773,True
23,35,23,True
386,389,386,True
603,345,603,True
522,754,522,True
547,625,547,True
47,58,58,False
456,223,223,False
433,443,443,False
533,244,533,True
143,67,67,False
675,341,341,False
280,677,677,False
243,730,730,False
543,520,520,False
34,233,233,False
143,136,136,False
723,464,723,True
96,583,583,False
353,139,139,False
658,267,267,False
699,346,699,True
470,165,165,False
396,360,396,True
536,791,536,True
385,425,425,False
385,48,48,False
536,327,536,True
506,550,550,False
110,307,110,True
714,163,163,False
261,426,261,True
740,344,344,False
563,611,611,False
137,196,137,True
694,497,694,True
125,473,125,True
612,424,424,False
247,385,247,True
395,577,577,False
329,216,216,False
640,281,281,False
2,687,687,False
394,358,394,True
781,261,261,False
502,682,682,False
738,291,291,False
157,416,157,True
276,253,276,True
432,278,432,True
386,354,386,True
243,370,370,False
630,581,581,False
355,447,355,True
578,349,349,False
218,143,143,False
26,171,26,True
11,456,11,True
465,557,557,False
421,504,421,True
318,184,184,False
653,371,371,False
396,697,697,False
201,776,776,False
64,596,596,False
510,384,384,False
611,172,172,False
718,414,414,False
740,612,740,True
200,162,162,False
140,483,140,True
745,241,745,True
223,565,223,True
455,239,455,True
44,785,44,True
726,505,726,True
483,323,483,True
742,451,451,False
478,38,478,True
5,667,5,True
81,151,151,False
413,749,413,True
382,49,49,False
438,746,438,True
759,192,192,False
764,521,521,False
677,429,429,False
349,638,349,True
561,31,31,False
537,783,537,True
182,376,376,False
194,182,194,True
704,689,704,True
435,598,598,False
575,203,575,True
743,40,40,False
347,735,735,False
228,426,426,False
519,364,519,True
48,619,48,True
53,392,392,False
240,259,259,False
172,59,59,False
749,185,185,False
40,412,412,False
115,5,115,True
476,406,476,True
184,568,184,True
156,424,424,False
582,382,382,False
211,396,396,False
726,752,752,False
257,319,257,True
700,11,700,True
699,359,699,True
68,441,68,True
81,74,74,False
214,124,214,True
494,442,442,False
707,54,707,True
674,758,674,True
319,106,106,False
39,367,367,False
421,798,421,True
325,110,110,False
708,203,708,True
733,310,310,False
674,702,702,False
45,455,455,False
326,334,326,True
477,507,477,True
555,520,520,False
707,295,707,True
146,111,146,True
757,270,757,True
447,450,450,False
126,788,126,True
620,350,350,False
744,470,744,True
